Build Type,Date,Time,Application,Environment,Release,Publish Type,App Job Name,App Job Build Number,Spinner Job Name,Spinner Job Build Number,App Job Duration,Spinner Job Duration,Total Execution,Total Time (In mins.secs)
Manual,9/23/2016,15:03:08,PGSLM,QA2,Release_1_2,app,PLM-PGSLM-APP,41,,,0 mins 0 secs,,0 mins 0 secs,0
Manual,9/23/2016,15:25:09,PGSLM,QA2,Release_1_2,db,PLM-PGSLM-APP,42,PLM-PGSLM-DB,28,8 mins 17 secs,0 mins 33 secs,8 mins 50 secs,8.5
Manual,9/23/2016,16:31:17,POWERPLM,DEV1,Release_1_0,all,PLM-POWERPLM-APP,93,PLM-POWERPLM-DB,75,0 mins 0 secs,0 mins 43 secs,0 mins 43 secs,0.43
Manual,9/23/2016,16:56:31,POWERPLM,DEV2,Release_1_0,all,PLM-POWERPLM-APP,94,PLM-POWERPLM-DB,76,0 mins 0 secs,0 mins 39 secs,0 mins 39 secs,0.39
Auto,9/24/2016,2:45:32,WINDPLM,DEV,wind_dev_4_5,db,PLM-WINDPLM-APP,903,PLM-WINDPLM-DB,767,7 mins 52 secs,0 mins 31 secs,8 mins 24 secs,8.24
Auto,9/24/2016,4:08:32,WINDPLM,QA,Release_4_5,db,PLM-WINDPLM-APP,904,PLM-WINDPLM-DB,768,7 mins 18 secs,0 mins 32 secs,7 mins 50 secs,7.5
Auto,9/24/2016,6:43:33,WINDPLM,DEV,wind_dev_4_5,all,PLM-WINDPLM-APP,905,PLM-WINDPLM-DB,769,8 mins 24 secs,0 mins 24 secs,8 mins 48 secs,8.48
Auto,9/24/2016,10:38:31,WINDPLM,DEV,wind_dev_4_5,db,PLM-WINDPLM-APP,906,PLM-WINDPLM-DB,770,2 mins 26 secs,0 mins 21 secs,2 mins 48 secs,2.48
Manual,9/24/2016,11:02:02,NuclearPLM,QA,Release_4_0,all,PLM-NuclearPLM-APP,81,PLM-NuclearPLM-DB,70,22 mins 20 secs,0 mins 35 secs,22 mins 56 secs,22.56
Manual,9/24/2016,11:24:01,NuclearPLM,DEV,Release_4_0,all,PLM-NuclearPLM-APP,82,PLM-NuclearPLM-DB,71,22 mins 0 secs,0 mins 37 secs,22 mins 38 secs,22.38
Auto,9/26/2016,2:55:54,WINDPLM,QA,Release_4_5,all,PLM-WINDPLM-APP,907,PLM-WINDPLM-DB,771,9 mins 28 secs,0 mins 22 secs,9 mins 51 secs,9.51
Auto,9/26/2016,3:07:30,AEROPLM,DEV,Dev_3_12_0,db,PLM-AEROPLM-APP,200,PLM-AEROPLM-DB,205,2 mins 24 secs,0 mins 52 secs,3 mins 17 secs,3.17
Auto,9/26/2016,3:42:28,AEROPLM,DEV,Dev_3_12_0,db,PLM-AEROPLM-APP,201,PLM-AEROPLM-DB,206,2 mins 20 secs,0 mins 46 secs,3 mins 7 secs,3.7
Auto,9/26/2016,6:22:13,AEROPLM,DEV,Dev_3_12_0,db,PLM-AEROPLM-APP,202,PLM-AEROPLM-DB,207,2 mins 16 secs,0 mins 39 secs,2 mins 55 secs,2.55
Auto,9/26/2016,6:44:44,WINDPLM,DEV,wind_dev_4_5,all,PLM-WINDPLM-APP,908,PLM-WINDPLM-DB,772,9 mins 37 secs,0 mins 26 secs,10 mins 4 secs,10.4
Manual,9/26/2016,6:55:22,NuclearPLM,QA,Release_4_0,all,PLM-NuclearPLM-APP,83,PLM-NuclearPLM-DB,72,19 mins 27 secs,0 mins 32 secs,20 mins 0 secs,20
Auto,9/26/2016,7:21:43,WINDPLM,QA,Release_4_5,all,PLM-WINDPLM-APP,909,PLM-WINDPLM-DB,773,6 mins 47 secs,0 mins 20 secs,7 mins 7 secs,7.7
Auto,9/26/2016,9:20:27,AEROPLM,DEV,Dev_3_12_0,db,PLM-AEROPLM-APP,203,PLM-AEROPLM-DB,208,1 mins 23 secs,0 mins 47 secs,2 mins 10 secs,2.1
Auto,9/26/2016,10:41:51,WINDPLM,DEV,wind_dev_4_5,db,PLM-WINDPLM-APP,910,PLM-WINDPLM-DB,774,6 mins 15 secs,0 mins 36 secs,6 mins 52 secs,6.52
Manual,9/26/2016,11:08:11,WINDPLM,QA,Release_4_5,db,PLM-WINDPLM-APP,911,PLM-WINDPLM-DB,775,8 mins 15 secs,0 mins 32 secs,8 mins 48 secs,8.48
Manual,9/26/2016,12:12:03,NuclearPLM,DEV,Release_4_0,all,PLM-NuclearPLM-APP,84,PLM-NuclearPLM-DB,73,19 mins 33 secs,0 mins 49 secs,20 mins 23 secs,20.23
Manual,9/26/2016,12:39:14,POWERPLM,DEV1,Release_1_0,all,PLM-POWERPLM-APP,95,PLM-POWERPLM-DB,77,16 mins 34 secs,0 mins 38 secs,17 mins 13 secs,17.13
Manual,9/26/2016,13:18:24,POWERPLM,DEV2,Release_1_0,all,PLM-POWERPLM-APP,96,PLM-POWERPLM-DB,78,0 mins 0 secs,0 mins 30 secs,0 mins 30 secs,0.3
Auto,9/27/2016,1:46:35,AEROPLM,DEV,Dev_3_12_0,all,PLM-AEROPLM-APP,204,PLM-AEROPLM-DB,209,2 mins 25 secs,0 mins 41 secs,3 mins 6 secs,3.6
Auto,9/27/2016,2:32:31,WINDPLM,QA,Release_4_5,db,PLM-WINDPLM-APP,912,PLM-WINDPLM-DB,776,1 mins 36 secs,0 mins 36 secs,2 mins 12 secs,2.12
Auto,9/27/2016,2:42:15,WINDPLM,DEV,wind_dev_4_5,all,PLM-WINDPLM-APP,913,PLM-WINDPLM-DB,777,6 mins 18 secs,0 mins 20 secs,6 mins 39 secs,6.39
Auto,9/27/2016,4:02:26,WINDPLM,QA,Release_4_5,all,PLM-WINDPLM-APP,914,PLM-WINDPLM-DB,778,6 mins 14 secs,0 mins 21 secs,6 mins 35 secs,6.35
Auto,9/27/2016,5:41:33,WINDPLM,QA,Release_4_5,db,PLM-WINDPLM-APP,915,PLM-WINDPLM-DB,779,1 mins 27 secs,0 mins 20 secs,1 mins 48 secs,1.48
Auto,9/27/2016,6:40:17,WINDPLM,DEV,wind_dev_4_5,all,PLM-WINDPLM-APP,916,PLM-WINDPLM-DB,780,6 mins 12 secs,0 mins 21 secs,6 mins 33 secs,6.33
Manual,9/27/2016,6:51:17,NuclearPLM,QA,Release_4_0,all,PLM-NuclearPLM-APP,85,PLM-NuclearPLM-DB,74,14 mins 15 secs,0 mins 35 secs,14 mins 51 secs,14.51
Auto,9/27/2016,7:27:03,WINDPLM,QA,Release_4_5,all,PLM-WINDPLM-APP,917,PLM-WINDPLM-DB,781,6 mins 32 secs,0 mins 19 secs,6 mins 51 secs,6.51
Auto,9/27/2016,8:16:40,WINDPLM,QA,Release_4_5,db,PLM-WINDPLM-APP,918,PLM-WINDPLM-DB,782,1 mins 32 secs,0 mins 19 secs,1 mins 51 secs,1.51
Manual,9/27/2016,10:38:38,ENERGYPLM,QA1,Release_6_1_30,all,PLM-ENERGYPLM-APP,394,PLM-ENERGYPLM-DB,308,3 mins 46 secs,0 mins 18 secs,4 mins 4 secs,4.4
Auto,9/27/2016,11:10:48,WINDPLM,QA,Release_4_5,db,PLM-WINDPLM-APP,920,PLM-WINDPLM-DB,784,5 mins 22 secs,0 mins 25 secs,5 mins 48 secs,5.48
Auto,9/27/2016,11:26:42,WINDPLM,QA,Release_4_5,app,PLM-WINDPLM-APP,921,,,2 mins 23 secs,,2 mins 23 secs,2.23
Manual,9/27/2016,12:16:54,POWERPLM,DEV1,Release_1_0,all,PLM-POWERPLM-APP,97,PLM-POWERPLM-DB,79,0 mins 0 secs,0 mins 32 secs,0 mins 32 secs,0.32
Manual,9/27/2016,12:30:34,NuclearPLM,DEV,Release_4_0,all,PLM-NuclearPLM-APP,86,PLM-NuclearPLM-DB,75,15 mins 12 secs,0 mins 36 secs,15 mins 49 secs,15.49
Manual,9/27/2016,13:00:54,POWERPLM,DEV1,Release_1_0,all,PLM-POWERPLM-APP,99,PLM-POWERPLM-DB,80,15 mins 8 secs,0 mins 40 secs,15 mins 49 secs,15.49
Manual,9/27/2016,13:15:54,POWERPLM,QA1,Release_1_0,all,PLM-POWERPLM-APP,100,PLM-POWERPLM-DB,81,14 mins 59 secs,0 mins 29 secs,15 mins 28 secs,15.28
Manual,9/27/2016,15:02:24,POWERPLM,DEV1,Release_1_0,db,PLM-POWERPLM-APP,101,PLM-POWERPLM-DB,82,11 mins 37 secs,0 mins 29 secs,12 mins 7 secs,12.7
Manual,9/27/2016,16:56:51,PGSLM,QA2,Release_1_2,app,PLM-PGSLM-APP,43,,,0 mins 0 secs,,0 mins 0 secs,0
Auto,9/28/2016,2:44:31,WINDPLM,DEV,wind_dev_4_5,all,PLM-WINDPLM-APP,922,PLM-WINDPLM-DB,785,6 mins 31 secs,0 mins 22 secs,6 mins 53 secs,6.53
Auto,9/28/2016,3:16:25,WINDPLM,QA,Release_4_5,db,PLM-WINDPLM-APP,923,PLM-WINDPLM-DB,786,5 mins 26 secs,0 mins 25 secs,5 mins 51 secs,5.51
Manual,9/28/2016,3:33:35,ENERGYPLM,QA1,Release_6_1_30,app,PLM-ENERGYPLM-APP,395,,,4 mins 7 secs,,4 mins 7 secs,4.7
Auto,9/28/2016,3:40:55,WINDPLM,DEV3,wind_dev_4_6,all,PLM-WINDPLM-APP,924,PLM-WINDPLM-DB,787,7 mins 24 secs,0 mins 52 secs,8 mins 17 secs,8.17
Auto,9/28/2016,5:11:01,AEROPLM,DEV,Dev_3_12_0,db,PLM-AEROPLM-APP,205,PLM-AEROPLM-DB,210,1 mins 27 secs,0 mins 50 secs,2 mins 18 secs,2.18
Auto,9/28/2016,6:20:53,AEROPLM,QA,Release_3_12_0,all,PLM-AEROPLM-APP,206,PLM-AEROPLM-DB,211,6 mins 19 secs,0 mins 37 secs,6 mins 56 secs,6.56
Auto,9/28/2016,6:42:02,WINDPLM,DEV,wind_dev_4_5,all,PLM-WINDPLM-APP,925,PLM-WINDPLM-DB,788,8 mins 11 secs,0 mins 31 secs,8 mins 42 secs,8.42
Manual,9/28/2016,6:50:08,NuclearPLM,QA,Release_4_0,all,PLM-NuclearPLM-APP,87,PLM-NuclearPLM-DB,76,15 mins 47 secs,0 mins 35 secs,16 mins 22 secs,16.22
Manual,9/28/2016,7:48:54,WINDPLM,DEV5,Release_4_4_10,db,PLM-WINDPLM-APP,926,PLM-WINDPLM-DB,789,5 mins 39 secs,0 mins 26 secs,6 mins 5 secs,6.5
Manual,9/28/2016,8:21:57,WINDPLM,DEV5,Release_4_4_10,db,PLM-WINDPLM-APP,928,PLM-WINDPLM-DB,790,5 mins 14 secs,0 mins 23 secs,5 mins 38 secs,5.38
Manual,9/28/2016,8:43:11,WINDPLM,DEV5,Release_4_4_10,db,PLM-WINDPLM-APP,929,PLM-WINDPLM-DB,791,5 mins 21 secs,0 mins 23 secs,5 mins 45 secs,5.45
Manual,9/28/2016,9:01:26,WINDPLM,DEV5,wind_dev_4_12,all,PLM-WINDPLM-APP,930,PLM-WINDPLM-DB,792,6 mins 8 secs,0 mins 21 secs,6 mins 29 secs,6.29
Manual,9/28/2016,10:03:58,ENERGYPLM,QA1,Release_6_1_30,db,PLM-ENERGYPLM-APP,396,PLM-ENERGYPLM-DB,309,2 mins 23 secs,0 mins 22 secs,2 mins 45 secs,2.45
Auto,9/28/2016,10:41:32,WINDPLM,DEV,wind_dev_4_5,all,PLM-WINDPLM-APP,931,PLM-WINDPLM-DB,793,6 mins 20 secs,0 mins 19 secs,6 mins 39 secs,6.39
Manual,9/28/2016,10:55:09,ENERGYPLM,QA2,Release_6_1_20,app,PLM-ENERGYPLM-APP,397,,,8 mins 7 secs,,8 mins 7 secs,8.7
Manual,9/28/2016,11:18:57,ENERGYPLM,QA1,Release_6_1_30,all,PLM-ENERGYPLM-APP,398,PLM-ENERGYPLM-DB,310,10 mins 54 secs,0 mins 17 secs,11 mins 11 secs,11.11
Auto,9/28/2016,11:40:58,WINDPLM,QA,Release_4_5,db,PLM-WINDPLM-APP,932,PLM-WINDPLM-DB,794,5 mins 37 secs,0 mins 32 secs,6 mins 9 secs,6.9
Manual,9/28/2016,11:52:55,POWERPLM,DEV1,Release_1_0,all,PLM-POWERPLM-APP,102,PLM-POWERPLM-DB,83,15 mins 57 secs,0 mins 29 secs,16 mins 27 secs,16.27
Manual,9/28/2016,12:01:49,PGSLM,QA2,Release_1_2,app,PLM-PGSLM-APP,44,,,0 mins 0 secs,,0 mins 0 secs,0
Manual,9/28/2016,12:39:28,ENERGYPLM,QA1,Release_6_1_30,all,PLM-ENERGYPLM-APP,399,PLM-ENERGYPLM-DB,311,3 mins 21 secs,0 mins 17 secs,3 mins 38 secs,3.38
Manual,9/28/2016,15:06:21,PGSLM,QA,Release_1_3,all,PLM-PGSLM-APP,45,PLM-PGSLM-DB,29,16 mins 26 secs,0 mins 30 secs,16 mins 57 secs,16.57
Manual,9/28/2016,15:40:41,PGSLM,QA,Release_1_3,db,PLM-PGSLM-APP,46,PLM-PGSLM-DB,30,5 mins 38 secs,0 mins 30 secs,6 mins 9 secs,6.9
Manual,9/28/2016,15:46:50,PGSLM,QA,Release_1_3,app,PLM-PGSLM-APP,47,,,0 mins 0 secs,,0 mins 0 secs,0
Manual,9/28/2016,21:07:33,PGSLM,QA,Release_1_3,db,PLM-PGSLM-APP,48,PLM-PGSLM-DB,31,6 mins 20 secs,0 mins 29 secs,6 mins 49 secs,6.49
Manual,9/28/2016,21:13:49,PGSLM,QA,Release_1_3,app,PLM-PGSLM-APP,49,,,0 mins 0 secs,,0 mins 0 secs,0
Auto,9/28/2016,23:42:25,WINDPLM,DEV3,wind_dev_4_6,db,PLM-WINDPLM-APP,933,PLM-WINDPLM-DB,795,5 mins 44 secs,0 mins 34 secs,6 mins 18 secs,6.18
Auto,9/29/2016,2:42:06,WINDPLM,DEV,wind_dev_4_5,all,PLM-WINDPLM-APP,934,PLM-WINDPLM-DB,796,6 mins 9 secs,0 mins 20 secs,6 mins 29 secs,6.29
Auto,9/29/2016,2:50:41,WINDPLM,QA,Release_4_5,db,PLM-WINDPLM-APP,935,PLM-WINDPLM-DB,797,5 mins 6 secs,0 mins 31 secs,5 mins 37 secs,5.37
Auto,9/29/2016,3:06:53,WINDPLM,QA,Release_4_5,app,PLM-WINDPLM-APP,936,,,2 mins 27 secs,,2 mins 27 secs,2.27
Auto,9/29/2016,3:13:23,WINDPLM,QA3,Release_4_6,db,PLM-WINDPLM-APP,937,PLM-WINDPLM-DB,798,5 mins 43 secs,0 mins 23 secs,6 mins 7 secs,6.7
Auto,9/29/2016,3:19:07,WINDPLM,QA3,Release_4_6,app,PLM-WINDPLM-APP,938,,,0 mins 0 secs,,0 mins 0 secs,0
Auto,9/29/2016,3:20:16,AEROPLM,DEV,Dev_3_12_0,db,PLM-AEROPLM-APP,207,PLM-AEROPLM-DB,212,5 mins 58 secs,0 mins 46 secs,6 mins 44 secs,6.44
Manual,9/29/2016,6:52:49,NuclearPLM,QA,Release_4_0,all,PLM-NuclearPLM-APP,90,PLM-NuclearPLM-DB,78,16 mins 57 secs,0 mins 40 secs,17 mins 38 secs,17.38
Auto,9/29/2016,7:08:39,AEROPLM,QA,Release_3_12_0,db,PLM-AEROPLM-APP,208,PLM-AEROPLM-DB,213,7 mins 25 secs,0 mins 46 secs,8 mins 12 secs,8.12
Manual,9/29/2016,8:02:34,POWERPLM,BF,Release_1_0,app,PLM-POWERPLM-APP,103,,,0 mins 0 secs,,0 mins 0 secs,0
Auto,9/29/2016,9:17:06,WINDPLM,QA,Release_4_5,all,PLM-WINDPLM-APP,940,PLM-WINDPLM-DB,799,6 mins 46 secs,0 mins 24 secs,7 mins 10 secs,7.1
Manual,9/29/2016,10:00:58,PGSLM,QA,Release_1_3,all,PLM-PGSLM-APP,50,PLM-PGSLM-DB,32,8 mins 46 secs,0 mins 33 secs,9 mins 19 secs,9.19
Auto,9/29/2016,10:44:16,WINDPLM,DEV,wind_dev_4_5,all,PLM-WINDPLM-APP,941,PLM-WINDPLM-DB,800,9 mins 4 secs,0 mins 20 secs,9 mins 24 secs,9.24
Manual,9/29/2016,10:50:15,POWERPLM,DEV1,Release_1_0,all,PLM-POWERPLM-APP,104,PLM-POWERPLM-DB,84,17 mins 36 secs,0 mins 28 secs,18 mins 5 secs,18.5
Manual,9/29/2016,11:06:56,POWERPLM,QA1,Release_1_0,all,PLM-POWERPLM-APP,105,PLM-POWERPLM-DB,85,16 mins 8 secs,0 mins 32 secs,16 mins 40 secs,16.4
Auto,9/29/2016,11:17:27,WINDPLM,QA3,Release_4_6,app,PLM-WINDPLM-APP,942,,,10 mins 6 secs,,10 mins 6 secs,10.6
Manual,9/29/2016,11:19:56,NuclearPLM,DEV,Release_4_0,all,PLM-NuclearPLM-APP,91,PLM-NuclearPLM-DB,79,16 mins 48 secs,0 mins 36 secs,17 mins 25 secs,17.25
Auto,9/29/2016,23:42:55,WINDPLM,DEV3,wind_dev_4_6,all,PLM-WINDPLM-APP,945,PLM-WINDPLM-DB,802,6 mins 25 secs,0 mins 21 secs,6 mins 46 secs,6.46
Auto,9/30/2016,1:41:04,WINDPLM,QA,Release_4_5,db,PLM-WINDPLM-APP,946,PLM-WINDPLM-DB,803,5 mins 30 secs,0 mins 27 secs,5 mins 58 secs,5.58
Auto,9/30/2016,2:42:22,WINDPLM,DEV,wind_dev_4_5,all,PLM-WINDPLM-APP,947,PLM-WINDPLM-DB,804,5 mins 58 secs,0 mins 20 secs,6 mins 19 secs,6.19
Auto,9/30/2016,3:38:51,WINDPLM,QA3,Release_4_6,db,PLM-WINDPLM-APP,948,PLM-WINDPLM-DB,805,5 mins 34 secs,0 mins 27 secs,6 mins 1 secs,6.1
Auto,9/30/2016,3:45:29,WINDPLM,DEV3,wind_dev_4_6,app,PLM-WINDPLM-APP,949,,,7 mins 6 secs,,7 mins 6 secs,7.6
Auto,9/30/2016,3:52:48,AEROPLM,DEV,Dev_3_12_0,db,PLM-AEROPLM-APP,209,PLM-AEROPLM-DB,214,6 mins 53 secs,0 mins 58 secs,7 mins 51 secs,7.51
Auto,9/30/2016,3:53:26,WINDPLM,QA3,Release_4_6,app,PLM-WINDPLM-APP,950,,,8 mins 9 secs,,8 mins 9 secs,8.9
Auto,9/30/2016,3:59:46,WINDPLM,QA,Release_4_5,app,PLM-WINDPLM-APP,951,,,6 mins 13 secs,,6 mins 13 secs,6.13
Auto,9/30/2016,4:02:08,WINDPLM,QA,Release_4_5,db,PLM-WINDPLM-APP,952,PLM-WINDPLM-DB,806,1 mins 30 secs,0 mins 25 secs,1 mins 55 secs,1.55
Auto,9/30/2016,6:43:48,WINDPLM,DEV,wind_dev_4_5,all,PLM-WINDPLM-APP,953,PLM-WINDPLM-DB,807,9 mins 29 secs,0 mins 22 secs,9 mins 52 secs,9.52
Manual,9/30/2016,6:45:45,NuclearPLM,QA,Release_4_0,all,PLM-NuclearPLM-APP,92,PLM-NuclearPLM-DB,80,16 mins 24 secs,0 mins 31 secs,16 mins 56 secs,16.56
Auto,9/30/2016,7:41:43,WINDPLM,QA,Release_4_5,all,PLM-WINDPLM-APP,954,PLM-WINDPLM-DB,808,6 mins 36 secs,0 mins 20 secs,6 mins 56 secs,6.56
Manual,9/30/2016,8:30:36,NuclearPLM,QA,Release_4_0,db,PLM-NuclearPLM-APP,93,PLM-NuclearPLM-DB,81,11 mins 45 secs,0 mins 33 secs,12 mins 19 secs,12.19
Auto,9/30/2016,8:38:51,WINDPLM,DEV3,wind_dev_4_6,app,PLM-WINDPLM-APP,956,,,0 mins 0 secs,,0 mins 0 secs,0
Manual,9/30/2016,8:54:25,WINDPLM,DEV5,wind_dev_4_12,all,PLM-WINDPLM-APP,957,PLM-WINDPLM-DB,810,6 mins 13 secs,0 mins 19 secs,6 mins 33 secs,6.33
Manual,9/30/2016,10:01:10,ENERGYPLM,QA1,Release_6_1_30,all,PLM-ENERGYPLM-APP,400,PLM-ENERGYPLM-DB,312,5 mins 37 secs,0 mins 17 secs,5 mins 55 secs,5.55
Manual,9/30/2016,10:02:41,POWERPLM,DEV1,Release_1_0,db,PLM-POWERPLM-APP,106,PLM-POWERPLM-DB,86,13 mins 17 secs,0 mins 33 secs,13 mins 51 secs,13.51
Auto,9/30/2016,10:20:40,AEROPLM,QA,Release_3_12_0,db,PLM-AEROPLM-APP,210,PLM-AEROPLM-DB,215,5 mins 18 secs,0 mins 39 secs,5 mins 58 secs,5.58
Manual,9/30/2016,10:31:50,ENERGYPLM,QA1,Release_6_1_30,db,PLM-ENERGYPLM-APP,401,PLM-ENERGYPLM-DB,313,2 mins 20 secs,0 mins 20 secs,2 mins 41 secs,2.41
Auto,9/30/2016,10:41:56,WINDPLM,DEV,wind_dev_4_5,all,PLM-WINDPLM-APP,958,PLM-WINDPLM-DB,811,6 mins 30 secs,0 mins 21 secs,6 mins 51 secs,6.51
Manual,9/30/2016,11:14:34,NuclearPLM,QA,Release_4_0,db,PLM-NuclearPLM-APP,94,PLM-NuclearPLM-DB,82,11 mins 42 secs,0 mins 36 secs,12 mins 18 secs,12.18
Auto,9/30/2016,11:26:59,WINDPLM,QA,Release_4_5,all,PLM-WINDPLM-APP,959,PLM-WINDPLM-DB,812,6 mins 38 secs,0 mins 22 secs,7 mins 1 secs,7.1
Manual,9/30/2016,11:46:30,NuclearPLM,QA,Release_4_0,db,PLM-NuclearPLM-APP,95,PLM-NuclearPLM-DB,83,11 mins 7 secs,0 mins 37 secs,11 mins 44 secs,11.44
Manual,9/30/2016,15:07:56,ENERGYPLM,QA1,Release_6_1_30,all,PLM-ENERGYPLM-APP,402,PLM-ENERGYPLM-DB,314,3 mins 20 secs,0 mins 18 secs,3 mins 38 secs,3.38
Auto,9/30/2016,23:42:08,WINDPLM,DEV3,wind_dev_4_6,db,PLM-WINDPLM-APP,960,PLM-WINDPLM-DB,813,5 mins 32 secs,0 mins 33 secs,6 mins 5 secs,6.5
Auto,10/1/2016,2:42:34,WINDPLM,DEV,wind_dev_4_5,all,PLM-WINDPLM-APP,961,PLM-WINDPLM-DB,814,6 mins 18 secs,0 mins 21 secs,6 mins 39 secs,6.39
Auto,10/1/2016,6:36:56,WINDPLM,DEV,wind_dev_4_5,all,PLM-WINDPLM-APP,962,PLM-WINDPLM-DB,815,2 mins 37 secs,0 mins 19 secs,2 mins 56 secs,2.56
Auto,10/1/2016,7:52:06,WINDPLM,QA,Release_4_5,all,PLM-WINDPLM-APP,963,PLM-WINDPLM-DB,816,6 mins 24 secs,0 mins 19 secs,6 mins 43 secs,6.43
Auto,10/1/2016,10:41:02,WINDPLM,DEV,wind_dev_4_5,db,PLM-WINDPLM-APP,964,PLM-WINDPLM-DB,817,5 mins 17 secs,0 mins 22 secs,5 mins 40 secs,5.4
Auto,10/2/2016,6:37:13,WINDPLM,DEV,wind_dev_4_5,all,PLM-WINDPLM-APP,965,PLM-WINDPLM-DB,818,2 mins 23 secs,0 mins 18 secs,2 mins 41 secs,2.41
Manual,10/2/2016,19:09:05,NuclearPLM,DEV,Release_4_0,all,PLM-NuclearPLM-APP,96,PLM-NuclearPLM-DB,84,14 mins 39 secs,0 mins 36 secs,15 mins 16 secs,15.16
Manual,10/3/2016,2:26:13,ENERGYPLM,QA1,Release_6_1_30,db,PLM-ENERGYPLM-APP,404,PLM-ENERGYPLM-DB,316,2 mins 9 secs,0 mins 17 secs,2 mins 27 secs,2.27
Auto,10/3/2016,3:13:05,WINDPLM,QA3,Release_4_6,db,PLM-WINDPLM-APP,966,PLM-WINDPLM-DB,819,5 mins 43 secs,0 mins 28 secs,6 mins 11 secs,6.11
Auto,10/3/2016,4:40:30,WINDPLM,DEV5,wind_dev_4_12,db,PLM-WINDPLM-APP,967,PLM-WINDPLM-DB,820,5 mins 20 secs,0 mins 22 secs,5 mins 42 secs,5.42
Auto,10/3/2016,6:40:12,WINDPLM,DEV,wind_dev_4_5,db,PLM-WINDPLM-APP,968,PLM-WINDPLM-DB,821,5 mins 18 secs,0 mins 30 secs,5 mins 49 secs,5.49
Auto,10/3/2016,7:11:11,WINDPLM,QA,Release_4_5,db,PLM-WINDPLM-APP,969,PLM-WINDPLM-DB,822,5 mins 16 secs,0 mins 29 secs,5 mins 45 secs,5.45
Manual,10/3/2016,7:30:08,ENERGYPLM,QA1,Release_6_1_30,db,PLM-ENERGYPLM-APP,405,PLM-ENERGYPLM-DB,317,2 mins 27 secs,0 mins 55 secs,3 mins 23 secs,3.23
Auto,10/3/2016,7:32:06,WINDPLM,QA,Release_4_5,db,PLM-WINDPLM-APP,970,PLM-WINDPLM-DB,823,1 mins 29 secs,0 mins 20 secs,1 mins 49 secs,1.49
Auto,10/3/2016,10:41:46,WINDPLM,DEV,wind_dev_4_5,all,PLM-WINDPLM-APP,971,PLM-WINDPLM-DB,824,6 mins 12 secs,0 mins 20 secs,6 mins 32 secs,6.32
Manual,10/3/2016,11:03:30,NuclearPLM,DEV,Release_4_0,all,PLM-NuclearPLM-APP,97,PLM-NuclearPLM-DB,85,14 mins 45 secs,0 mins 49 secs,15 mins 35 secs,15.35
Manual,10/3/2016,11:34:04,PGSLM,QA2,Release_1_2,all,PLM-PGSLM-APP,51,PLM-PGSLM-DB,33,16 mins 31 secs,0 mins 27 secs,16 mins 59 secs,16.59
Auto,10/3/2016,12:01:49,WINDPLM,QA,Release_4_5,all,PLM-WINDPLM-APP,972,PLM-WINDPLM-DB,825,6 mins 39 secs,0 mins 22 secs,7 mins 1 secs,7.1
Manual,10/3/2016,12:41:02,POWERPLM,DEV1,Release_1_0,all,PLM-POWERPLM-APP,107,PLM-POWERPLM-DB,87,15 mins 46 secs,0 mins 32 secs,16 mins 19 secs,16.19
Manual,10/3/2016,15:00:59,ENERGYPLM,QA1,Release_6_1_21,db,PLM-ENERGYPLM-APP,406,PLM-ENERGYPLM-DB,318,7 mins 26 secs,0 mins 44 secs,8 mins 11 secs,8.11
Manual,10/3/2016,15:19:14,ENERGYPLM,QA1,Release_6_1_30,all,PLM-ENERGYPLM-APP,407,PLM-ENERGYPLM-DB,319,7 mins 51 secs,0 mins 41 secs,8 mins 33 secs,8.33
Auto,10/3/2016,23:42:19,WINDPLM,DEV3,wind_dev_4_6,db,PLM-WINDPLM-APP,973,PLM-WINDPLM-DB,826,5 mins 41 secs,0 mins 30 secs,6 mins 12 secs,6.12
Auto,10/4/2016,2:41:28,WINDPLM,DEV,wind_dev_4_5,db,PLM-WINDPLM-APP,974,PLM-WINDPLM-DB,827,5 mins 10 secs,0 mins 23 secs,5 mins 34 secs,5.34
Auto,10/4/2016,3:02:42,WINDPLM,QA3,Release_4_6,db,PLM-WINDPLM-APP,975,PLM-WINDPLM-DB,828,5 mins 9 secs,0 mins 38 secs,5 mins 47 secs,5.47
Manual,10/4/2016,3:13:33,ENERGYPLM,QA1,Release_6_1_30,all,PLM-ENERGYPLM-APP,408,PLM-ENERGYPLM-DB,320,3 mins 19 secs,0 mins 48 secs,4 mins 7 secs,4.7
Auto,10/4/2016,3:40:44,WINDPLM,DEV3,wind_dev_4_6,db,PLM-WINDPLM-APP,976,PLM-WINDPLM-DB,829,5 mins 53 secs,0 mins 41 secs,6 mins 34 secs,6.34
Auto,10/4/2016,6:40:33,WINDPLM,DEV,wind_dev_4_5,db,PLM-WINDPLM-APP,977,PLM-WINDPLM-DB,830,5 mins 31 secs,0 mins 42 secs,6 mins 13 secs,6.13
Manual,10/4/2016,7:11:12,ENERGYPLM,QA1,Release_6_1_30,all,PLM-ENERGYPLM-APP,409,PLM-ENERGYPLM-DB,321,3 mins 15 secs,0 mins 47 secs,4 mins 3 secs,4.3
Auto,10/4/2016,8:45:53,WINDPLM,DEV3,wind_dev_4_6,db,PLM-WINDPLM-APP,979,PLM-WINDPLM-DB,832,5 mins 12 secs,0 mins 42 secs,5 mins 55 secs,5.55
